ind_ID	father_ID	mother_ID	Sex	Phenotype
0	1000	2000	-1	10.520219062500834
1	1001	2001	-1	11.3041030819115
2	1002	2002	-1	9.618486321991277
3	1003	2003	-1	9.146910367952518
4	1004	2004	-1	9.003325023433502
5	1005	2005	-1	8.227512689768105
6	1006	2006	-1	9.057537698026323
7	1007	2007	-1	10.208814169670086
8	1008	2008	-1	8.14340043009155
9	1009	2009	-1	9.625350700510968
10	1010	2010	-1	9.308879597918398
11	1011	2011	-1	10.150576537824442
12	1012	2012	-1	9.641474053228668
13	1013	2013	-1	9.788331397932378
14	1014	2014	-1	9.966065521104856
15	1015	2015	-1	9.73363017134117
16	1016	2016	-1	8.78128085130711
17	1017	2017	-1	10.279255805711847
18	1018	2018	-1	10.52632835428536
19	1019	2019	-1	10.834167478474502
20	1020	2020	-1	10.092275126990014
21	1021	2021	-1	11.252079041754968
22	1022	2022	-1	8.61196037536709
23	1023	2023	-1	11.036837212194945
24	1024	2024	-1	9.969861093316727
25	1025	2025	-1	8.934160361080265
26	1026	2026	-1	8.627389375345706
27	1027	2027	-1	10.0023747231328
28	1028	2028	-1	11.132928054505808
29	1029	2029	-1	11.575274690892343
30	1030	2030	-1	9.455891320476834
31	1031	2031	-1	10.320294899447804
32	1032	2032	-1	10.737970752233654
33	1033	2033	-1	11.662634793257856
34	1034	2034	-1	11.786990301365275
35	1035	2035	-1	9.342663371563646
36	1036	2036	-1	11.313971944507054
37	1037	2037	-1	9.569996041943723
38	1038	2038	-1	10.075740380603927
39	1039	2039	-1	9.632785418966211
40	1040	2040	-1	7.734870487819551
41	1041	2041	-1	9.099578194252155
42	1042	2042	-1	10.765297893543034
43	1043	2043	-1	9.178945039920587
44	1044	2044	-1	9.404153202749777
45	1045	2045	-1	9.337725124860135
46	1046	2046	-1	8.977494116485456
47	1047	2047	-1	11.691619642699926
48	1048	2048	-1	10.037013229332118
49	1049	2049	-1	10.006945740065644
50	1050	2050	-1	9.14605292440705
51	1051	2051	-1	10.31770021866999
52	1052	2052	-1	10.7538436907018
53	1053	2053	-1	9.827496432542732
54	1054	2054	-1	9.994312651666732
55	1055	2055	-1	9.374178761269365
56	1056	2056	-1	10.53167063744245
57	1057	2057	-1	9.455669147370509
58	1058	2058	-1	9.256003586040803
59	1059	2059	-1	10.791462483460238
60	1060	2060	-1	11.030715967530362
61	1061	2061	-1	8.302489584059236
62	1062	2062	-1	8.984285985690605
63	1063	2063	-1	11.247428310066867
64	1064	2064	-1	8.91765189173195
65	1065	2065	-1	9.72199077723647
66	1066	2066	-1	9.879964729695441
