ind_ID	father_ID	mother_ID	Sex	Phenotype
0	1000	2000	-1	9.814882048974138
1	1001	2001	-1	11.545883569693537
2	1002	2002	-1	11.4884330503022
3	1003	2003	-1	9.233991923125878
4	1004	2004	-1	10.553623286918814
5	1005	2005	-1	9.641389927711128
6	1006	2006	-1	9.944932926134053
7	1007	2007	-1	11.400241936324889
8	1008	2008	-1	10.385208019280505
9	1009	2009	-1	9.370533812636332
10	1010	2010	-1	9.60166933565154
11	1011	2011	-1	9.806970123061095
12	1012	2012	-1	79.26158372844908
13	1013	2013	-1	9.610489584440522
14	1014	2014	-1	8.925159654396351
15	1015	2015	-1	8.98860476875586
16	1016	2016	-1	9.09558148688771
17	1017	2017	-1	10.135857379449368
18	1018	2018	-1	9.880831718195752
19	1019	2019	-1	9.27946405122352
20	1020	2020	-1	8.630991115082377
21	1021	2021	-1	10.424478659530276
22	1022	2022	-1	8.270557564769609
23	1023	2023	-1	9.152553709039235
24	1024	2024	-1	8.244958584358077
25	1025	2025	-1	8.448374549705614
26	1026	2026	-1	8.738801109756766
27	1027	2027	-1	9.568599075033287
28	1028	2028	-1	10.209361726332887
29	1029	2029	-1	9.583776758616475
30	1030	2030	-1	10.187454836370284
31	1031	2031	-1	10.110849159400317
32	1032	2032	-1	9.696894743706585
33	1033	2033	-1	11.34937871072747
34	1034	2034	-1	10.065917776411867
35	1035	2035	-1	80.29588308320166
36	1036	2036	-1	10.811026942809
37	1037	2037	-1	10.875687727118056
38	1038	2038	-1	9.522704335651653
39	1039	2039	-1	9.704563785324325
40	1040	2040	-1	10.794404164950967
41	1041	2041	-1	11.965977395254168
42	1042	2042	-1	9.604916216739795
43	1043	2043	-1	80.40469583929534
44	1044	2044	-1	8.490524637628937
45	1045	2045	-1	9.771542061812225
46	1046	2046	-1	10.230819729036597
47	1047	2047	-1	10.766619369409973
48	1048	2048	-1	10.057314477170236
49	1049	2049	-1	10.732958006760123
50	1050	2050	-1	11.28979687959827
51	1051	2051	-1	10.792895388123814
52	1052	2052	-1	10.315342286537502
53	1053	2053	-1	10.445397510271434
54	1054	2054	-1	11.668013944973792
55	1055	2055	-1	10.202333806281118
56	1056	2056	-1	11.108551478647858
57	1057	2057	-1	9.68163475890731
58	1058	2058	-1	9.022885468603494
59	1059	2059	-1	8.719805682987367
60	1060	2060	-1	9.139136107905893
61	1061	2061	-1	10.327914666828232
62	1062	2062	-1	10.15191893684307
63	1063	2063	-1	9.037750219383081
64	1064	2064	-1	9.761826467645719
65	1065	2065	-1	11.601791734970508
66	1066	2066	-1	10.193243054032626
67	1067	2067	-1	10.42887898861541
68	1068	2068	-1	9.72659987454524
69	1069	2069	-1	9.115647738155934
70	1070	2070	-1	10.607523401540348
71	1071	2071	-1	8.766124210379537
72	1072	2072	-1	9.557030845674669
73	1073	2073	-1	10.102400810881948
74	1074	2074	-1	9.095618848573702
75	1075	2075	-1	10.465095645243242
76	1076	2076	-1	8.664623614145551
77	1077	2077	-1	9.931007497056362
78	1078	2078	-1	9.41413516838599
79	1079	2079	-1	10.931706282847996
80	1080	2080	-1	10.107815244316464
81	1081	2081	-1	8.860203953863895
82	1082	2082	-1	9.082248427486546
83	1083	2083	-1	8.51567554300607
84	1084	2084	-1	10.689982141096458
85	1085	2085	-1	6.46262172542921
86	1086	2086	-1	10.008409446597872
87	1087	2087	-1	10.169171227858953
88	1088	2088	-1	8.569342980280513
89	1089	2089	-1	10.78780628580188
90	1090	2090	-1	8.980188825291801
91	1091	2091	-1	10.77849106336293
92	1092	2092	-1	11.46460939296416
93	1093	2093	-1	8.626023379490404
94	1094	2094	-1	9.543188238567566
95	1095	2095	-1	11.469442844083382
96	1096	2096	-1	8.8768488611212
97	1097	2097	-1	9.212624878344261
98	1098	2098	-1	10.060289438196651
99	1099	2099	-1	10.068004685757504
100	1100	2100	-1	8.246812745948716
101	1101	2101	-1	10.09061172312223
102	1102	2102	-1	9.721646668435621
103	1103	2103	-1	8.069289674690026
104	1104	2104	-1	10.837975387512623
105	1105	2105	-1	10.403064307282365
106	1106	2106	-1	9.259123364679112
107	1107	2107	-1	11.117830338047295
108	1108	2108	-1	9.981011475982305
109	1109	2109	-1	10.690598733601925
110	1110	2110	-1	10.414037246622957
111	1111	2111	-1	9.433154721609839
112	1112	2112	-1	8.145914707293363
113	1113	2113	-1	9.489297441801805
114	1114	2114	-1	8.182085785539849
115	1115	2115	-1	10.538147148433172
116	1116	2116	-1	11.609453147156286
117	1117	2117	-1	10.71232721782444
118	1118	2118	-1	10.550361563271437
119	1119	2119	-1	9.7940441884053
120	1120	2120	-1	9.559104443063841
121	1121	2121	-1	10.425695152133933
122	1122	2122	-1	10.03690035641222
123	1123	2123	-1	9.470779049514418
124	1124	2124	-1	8.446270310848384
125	1125	2125	-1	10.994262119879325
126	1126	2126	-1	10.806994217878175
127	1127	2127	-1	8.9326736007687
128	1128	2128	-1	10.256888484117031
129	1129	2129	-1	9.933037740832116
130	1130	2130	-1	8.995300730144915
131	1131	2131	-1	9.010820565309617
132	1132	2132	-1	10.937852139829282
133	1133	2133	-1	9.526145354796027
134	1134	2134	-1	10.053381913391048
135	1135	2135	-1	9.014491533668803
136	1136	2136	-1	10.809405254454793
137	1137	2137	-1	8.508896220650309
138	1138	2138	-1	10.478201195567674
139	1139	2139	-1	8.831930897148474
140	1140	2140	-1	8.593436318508749
141	1141	2141	-1	9.15657880678879
142	1142	2142	-1	8.830377002696626
143	1143	2143	-1	10.31685877379196
144	1144	2144	-1	9.218173664962737
145	1145	2145	-1	10.175515252254623
146	1146	2146	-1	9.940486674805419
147	1147	2147	-1	9.54576031457794
148	1148	2148	-1	10.972356025587342
149	1149	2149	-1	10.141013896254773
150	1150	2150	-1	9.78259114546867
151	1151	2151	-1	9.805453963708871
152	1152	2152	-1	9.21681710079762
153	1153	2153	-1	9.598023428709416
154	1154	2154	-1	10.543354343333235
155	1155	2155	-1	9.43824425088344
156	1156	2156	-1	10.474489488618595
157	1157	2157	-1	10.02720882587453
158	1158	2158	-1	12.005907551118934
159	1159	2159	-1	10.858045429158016
160	1160	2160	-1	11.406298459243667
161	1161	2161	-1	9.303483552845455
162	1162	2162	-1	9.8842174369836
163	1163	2163	-1	9.107318862185846
164	1164	2164	-1	9.734291239450888
165	1165	2165	-1	11.312788339874649
166	1166	2166	-1	10.17890395661741
167	1167	2167	-1	9.677819553923449
168	1168	2168	-1	11.498280683274963
169	1169	2169	-1	9.647799585714894
170	1170	2170	-1	10.179797839890826
171	1171	2171	-1	9.842419409291464
172	1172	2172	-1	9.730020190004591
173	1173	2173	-1	9.135395690347778
174	1174	2174	-1	6.928439310703322
