ind_ID	father_ID	mother_ID	Sex	Phenotype
0	1000	2000	-1	27.86499001019995
1	1001	2001	-1	9.953736143355142
2	1002	2002	-1	8.079652365674148
3	1003	2003	-1	10.112049879462932
4	1004	2004	-1	10.129237407845014
5	1005	2005	-1	10.565187459077498
6	1006	2006	-1	11.236933869502547
7	1007	2007	-1	30.705687721675062
8	1008	2008	-1	10.518133073680335
9	1009	2009	-1	9.569854873794233
10	1010	2010	-1	10.272157699409949
11	1011	2011	-1	8.943129000292
12	1012	2012	-1	9.954361662947878
13	1013	2013	-1	11.508778359037994
14	1014	2014	-1	10.350287253043895
15	1015	2015	-1	10.903825004892541
16	1016	2016	-1	11.735471544126385
17	1017	2017	-1	29.48858204572244
18	1018	2018	-1	11.098803618390216
19	1019	2019	-1	29.458757885947037
20	1020	2020	-1	29.72141098841199
21	1021	2021	-1	10.76235570123143
22	1022	2022	-1	9.714373255895708
23	1023	2023	-1	4.276488277817799
24	1024	2024	-1	10.375170413079713
25	1025	2025	-1	9.538211686947575
26	1026	2026	-1	9.416227634862258
27	1027	2027	-1	10.26424254377384
28	1028	2028	-1	9.083394213846354
29	1029	2029	-1	30.428753439490105
30	1030	2030	-1	9.419216969822036
31	1031	2031	-1	10.651695947049777
32	1032	2032	-1	9.848879126886946
33	1033	2033	-1	29.786347039409247
34	1034	2034	-1	29.188972322283018
35	1035	2035	-1	29.361654099600443
36	1036	2036	-1	9.268757327809535
37	1037	2037	-1	9.502340604916256
38	1038	2038	-1	9.278326770671612
39	1039	2039	-1	9.326866887455475
40	1040	2040	-1	28.93356580975651
41	1041	2041	-1	10.409294812600354
42	1042	2042	-1	11.499245203603916
43	1043	2043	-1	9.90135156384364
44	1044	2044	-1	31.410765431123284
45	1045	2045	-1	11.028244091228412
46	1046	2046	-1	10.870956460267532
47	1047	2047	-1	10.148692156135441
48	1048	2048	-1	10.258719811702521
49	1049	2049	-1	11.538311430255092
50	1050	2050	-1	29.389857650583316
51	1051	2051	-1	12.222950242452999
52	1052	2052	-1	10.229039606617576
53	1053	2053	-1	20.997885560255646
54	1054	2054	-1	9.483187141675723
55	1055	2055	-1	7.412810455261102
56	1056	2056	-1	11.526926563140918
57	1057	2057	-1	12.980864478182514
58	1058	2058	-1	9.603006466568276
59	1059	2059	-1	8.712541554780515
60	1060	2060	-1	7.014397077819202
61	1061	2061	-1	6.481300870638046
62	1062	2062	-1	27.866977778720596
