ind_ID	father_ID	mother_ID	Sex	Phenotype
0	1000	2000	-1	9.464018596459336
1	1001	2001	-1	10.742156463481031
2	1002	2002	-1	10.7187134169777
3	1003	2003	-1	8.424767009207844
4	1004	2004	-1	19.987063769168593
5	1005	2005	-1	11.259913635908896
6	1006	2006	-1	9.171828826668342
7	1007	2007	-1	29.091284339711574
8	1008	2008	-1	8.617875773221957
9	1009	2009	-1	11.588611768416305
10	1010	2010	-1	59.65865308926894
11	1011	2011	-1	29.93940152029428
12	1012	2012	-1	31.582156023935113
13	1013	2013	-1	10.835003244274459
14	1014	2014	-1	10.023595905960692
15	1015	2015	-1	28.30883814489635
16	1016	2016	-1	10.339915494735315
17	1017	2017	-1	8.898540576687546
18	1018	2018	-1	9.492108062472223
19	1019	2019	-1	28.367365157065823
20	1020	2020	-1	11.750969591524264
21	1021	2021	-1	11.030288141739966
22	1022	2022	-1	29.683735126381176
23	1023	2023	-1	19.402560825099005
24	1024	2024	-1	31.095672064170945
25	1025	2025	-1	10.16901518693027
26	1026	2026	-1	19.95447035594358
27	1027	2027	-1	29.184272791007373
28	1028	2028	-1	10.892459684984216
29	1029	2029	-1	9.676497000870468
30	1030	2030	-1	9.936313448451521
31	1031	2031	-1	9.590036169479255
32	1032	2032	-1	5.365734873350037
33	1033	2033	-1	11.658813136491009
34	1034	2034	-1	60.38459892060249
35	1035	2035	-1	10.68025044759539
36	1036	2036	-1	10.110264024387913
37	1037	2037	-1	30.2114550368448
38	1038	2038	-1	29.429028162173925
39	1039	2039	-1	10.37157546774131
40	1040	2040	-1	9.759780963715588
41	1041	2041	-1	28.833814452539173
42	1042	2042	-1	28.113082986447086
43	1043	2043	-1	9.497531279492486
44	1044	2044	-1	10.129792663859293
45	1045	2045	-1	8.92856500899845
46	1046	2046	-1	9.293067662921818
47	1047	2047	-1	30.4972686915579
48	1048	2048	-1	29.04329989832944
49	1049	2049	-1	28.371825500703
50	1050	2050	-1	61.58760371679421
51	1051	2051	-1	30.46324035772157
52	1052	2052	-1	9.802985165787634
53	1053	2053	-1	21.123710895624047
54	1054	2054	-1	30.664027951819612
55	1055	2055	-1	30.717226413305823
56	1056	2056	-1	9.48383242155846
57	1057	2057	-1	30.064445261915942
58	1058	2058	-1	29.640543720643215
59	1059	2059	-1	10.341900389439944
60	1060	2060	-1	9.11647519275883
61	1061	2061	-1	29.13491638283301
62	1062	2062	-1	9.042182121240014
63	1063	2063	-1	28.8605875232957
64	1064	2064	-1	9.714734240567328
65	1065	2065	-1	30.762801271536244
66	1066	2066	-1	8.62049913474505
67	1067	2067	-1	20.94701693039304
68	1068	2068	-1	11.156116700318123
69	1069	2069	-1	29.579351089302897
70	1070	2070	-1	29.432366946718947
71	1071	2071	-1	10.037328004480047
72	1072	2072	-1	9.969572215122344
73	1073	2073	-1	30.245556957424004
74	1074	2074	-1	8.374589492342688
75	1075	2075	-1	9.851485663281126
76	1076	2076	-1	10.25078266015683
