ind_ID	father_ID	mother_ID	Sex	Phenotype
0	1000	2000	-1	10.433371847855277
1	1001	2001	-1	10.371500798056548
2	1002	2002	-1	9.755174019059435
3	1003	2003	-1	9.731001746642676
4	1004	2004	-1	11.091512901693044
5	1005	2005	-1	10.209525298091927
6	1006	2006	-1	10.413656724137294
7	1007	2007	-1	8.97789359337273
8	1008	2008	-1	9.69159079842074
9	1009	2009	-1	9.56699309362092
10	1010	2010	-1	11.805131316541114
11	1011	2011	-1	8.40861900799921
12	1012	2012	-1	10.08183431891299
13	1013	2013	-1	9.857127991724305
14	1014	2014	-1	10.203081687791066
15	1015	2015	-1	9.219100311130111
16	1016	2016	-1	10.976419661443675
17	1017	2017	-1	10.7472618520598
18	1018	2018	-1	10.356167586059287
19	1019	2019	-1	9.922170451561133
20	1020	2020	-1	10.392038468913206
21	1021	2021	-1	9.914161330235535
22	1022	2022	-1	9.274504708284203
23	1023	2023	-1	8.979704893042992
24	1024	2024	-1	10.920656501931054
25	1025	2025	-1	10.81479738741855
26	1026	2026	-1	9.22686997882459
27	1027	2027	-1	9.330054508165246
28	1028	2028	-1	10.009189727827527
29	1029	2029	-1	10.753536526563469
30	1030	2030	-1	10.649495542767697
31	1031	2031	-1	9.456637777505389
32	1032	2032	-1	10.302883620927258
33	1033	2033	-1	10.198007336147949
34	1034	2034	-1	8.51158292666625
35	1035	2035	-1	7.661742085421911
36	1036	2036	-1	9.669086002064677
37	1037	2037	-1	9.735078878089572
38	1038	2038	-1	10.643925502029632
39	1039	2039	-1	8.494532019656681
40	1040	2040	-1	10.114271572293699
41	1041	2041	-1	9.855092763625924
42	1042	2042	-1	9.811492336419473
43	1043	2043	-1	8.755384455246997
44	1044	2044	-1	10.457670051240797
45	1045	2045	-1	8.440895952196685
46	1046	2046	-1	10.047194661193323
47	1047	2047	-1	9.8945148029983
48	1048	2048	-1	11.748884923057103
49	1049	2049	-1	9.715902191963051
50	1050	2050	-1	8.873865350647268
51	1051	2051	-1	9.582117807451983
52	1052	2052	-1	9.537886585502893
53	1053	2053	-1	9.170806981478373
54	1054	2054	-1	10.240737266227017
55	1055	2055	-1	10.207200055328935
56	1056	2056	-1	9.989376749358337
57	1057	2057	-1	11.425056520076149
58	1058	2058	-1	11.798763377145884
59	1059	2059	-1	8.779517790740806
60	1060	2060	-1	8.456976252896395
61	1061	2061	-1	9.9792093774171
62	1062	2062	-1	10.648124685360578
63	1063	2063	-1	10.658241998454914
64	1064	2064	-1	10.807950742794976
65	1065	2065	-1	11.145143327138996
66	1066	2066	-1	9.72967587468358
67	1067	2067	-1	10.257902119679326
68	1068	2068	-1	11.900555790228726
69	1069	2069	-1	78.9001558657389
70	1070	2070	-1	10.311469429079049
71	1071	2071	-1	11.332443915416464
72	1072	2072	-1	9.532773379509296
73	1073	2073	-1	10.351835220687823
74	1074	2074	-1	8.409257494736972
75	1075	2075	-1	8.04143566076277
76	1076	2076	-1	10.957600784505932
77	1077	2077	-1	10.176195718167676
78	1078	2078	-1	9.813128956519659
79	1079	2079	-1	10.112803866018039
80	1080	2080	-1	8.733001900601549
81	1081	2081	-1	10.06097255661153
82	1082	2082	-1	10.962909700831917
83	1083	2083	-1	11.120353584365924
84	1084	2084	-1	10.321213286679713
85	1085	2085	-1	9.076765758385573
86	1086	2086	-1	8.405833235829677
87	1087	2087	-1	11.018135393000206
