ind_ID	father_ID	mother_ID	Sex	Phenotype
1	1001	2001	9	11.415598081258157
2	1002	2002	9	8.325057192899395
3	1003	2003	9	10.359806396080394
4	1004	2004	9	20.52073770002517
5	1005	2005	9	11.02427065621198
6	1006	2006	9	8.906790735402783
7	1007	2007	9	10.407701625415065
8	1008	2008	9	10.709653213493677
9	1009	2009	9	19.73224721127497
10	1010	2010	9	20.6630411859104
11	1011	2011	9	8.986322247979986
12	1012	2012	9	10.702213809929258
13	1013	2013	9	10.055593600649257
14	1014	2014	9	9.401240104820891
15	1015	2015	9	8.417159160819901
16	1016	2016	9	10.504677949799975
17	1017	2017	9	8.167705432617959
18	1018	2018	9	9.554659795286849
19	1019	2019	9	9.682296466765917
20	1020	2020	9	11.21909265429412
21	1021	2021	9	11.325767992630794
22	1022	2022	9	9.234587306382826
23	1023	2023	9	9.595034957527286
24	1024	2024	9	20.008385278804937
25	1025	2025	9	10.677275002056524
26	1026	2026	9	10.287950469893929
27	1027	2027	9	8.578966432190501
28	1028	2028	9	10.07937973405084
29	1029	2029	9	8.751058219059109
30	1030	2030	9	12.665956565138524
31	1031	2031	9	10.078288330410222
32	1032	2032	9	8.501661342290529
33	1033	2033	9	18.498864228396947
34	1034	2034	9	19.186114973769197
35	1035	2035	9	10.323960924161751
36	1036	2036	9	9.813625920714527
37	1037	2037	9	10.300213018314876
38	1038	2038	9	10.692263932209324
39	1039	2039	9	9.691937448866065
40	1040	2040	9	20.38269664643057
41	1041	2041	9	9.892590922581883
42	1042	2042	9	11.014363606278266
43	1043	2043	9	10.011439518403286
44	1044	2044	9	9.580047682019895
45	1045	2045	9	10.70993802896724
46	1046	2046	9	9.221079968825705
47	1047	2047	9	9.826279695809932
48	1048	2048	9	9.080845794119424
49	1049	2049	9	11.805284569497829
50	1050	2050	9	39.89377797418204
51	1051	2051	9	8.749676605811596
52	1052	2052	9	9.134325199340292
53	1053	2053	9	9.819046751158263
54	1054	2054	9	10.5565935032725
55	1055	2055	9	19.850163399557136
56	1056	2056	9	10.489328624453714
57	1057	2057	9	10.013396280892819
58	1058	2058	9	8.559621886665608
59	1059	2059	9	11.069320129299488
60	1060	2060	9	19.328009917851514
61	1061	2061	9	7.171314260573441
62	1062	2062	9	8.91307606261876
63	1063	2063	9	12.675927843108772
64	1064	2064	9	7.713292369467615
65	1065	2065	9	9.400900354777695
66	1066	2066	9	9.580179972868079
67	1067	2067	9	19.38783999513664
68	1068	2068	9	9.77217393752676
69	1069	2069	9	19.85170968966587
70	1070	2070	9	8.255668507159918
71	1071	2071	9	10.408456574231769
72	1072	2072	9	11.530154014999635
73	1073	2073	9	8.491402234035371
74	1074	2074	9	10.299690349857677
75	1075	2075	9	10.29926069756232
