ind_ID	father_ID	mother_ID	Sex	Phenotype
1	1001	2001	9	28.757216854918067
2	1002	2002	9	11.0054395602794
3	1003	2003	9	9.984703832844529
4	1004	2004	9	27.884397340252214
5	1005	2005	9	10.33036481460946
6	1006	2006	9	10.076074241465252
7	1007	2007	9	10.784845963370204
8	1008	2008	9	8.876586978527312
9	1009	2009	9	12.271501914527562
10	1010	2010	9	10.220182489404841
11	1011	2011	9	29.52177570635452
12	1012	2012	9	8.244289754689891
13	1013	2013	9	10.28579590987505
14	1014	2014	9	8.491788124154944
15	1015	2015	9	10.006610054769869
16	1016	2016	9	31.221137592674634
17	1017	2017	9	12.286709924692154
18	1018	2018	9	9.55963731064068
19	1019	2019	9	10.133208710183979
20	1020	2020	9	10.018078556204891
21	1021	2021	9	9.519058550105063
22	1022	2022	9	11.059971626033347
23	1023	2023	9	10.544838410765594
24	1024	2024	9	9.253255472849553
25	1025	2025	9	10.073579724916153
26	1026	2026	9	9.065055085847058
27	1027	2027	9	9.808258622371143
28	1028	2028	9	11.986137959082395
29	1029	2029	9	9.29362973644592
30	1030	2030	9	10.777285946352002
31	1031	2031	9	8.758663836242377
32	1032	2032	9	10.121123820866856
33	1033	2033	9	5.105780152936434
34	1034	2034	9	9.382244970672842
35	1035	2035	9	9.607796593287809
36	1036	2036	9	10.717215826968491
37	1037	2037	9	9.209088274306508
38	1038	2038	9	30.52453176709568
39	1039	2039	9	10.024992900392235
40	1040	2040	9	28.553365213522312
41	1041	2041	9	8.621432082736478
42	1042	2042	9	10.322475789082786
43	1043	2043	9	10.551029928681878
44	1044	2044	9	10.517657467314926
45	1045	2045	9	8.509895492261677
46	1046	2046	9	30.729674838545876
47	1047	2047	9	10.250133664362808
48	1048	2048	9	9.480389634265991
49	1049	2049	9	27.954832323376692
50	1050	2050	9	10.83953649160686
51	1051	2051	9	10.179503611755516
52	1052	2052	9	10.139812396064213
53	1053	2053	9	9.988488818491904
54	1054	2054	9	10.986933532233866
55	1055	2055	9	10.260247911240032
56	1056	2056	9	159.6392881561639
57	1057	2057	9	9.792768352212015
58	1058	2058	9	8.425620815238895
59	1059	2059	9	10.166252380572182
60	1060	2060	9	8.187174541126067
61	1061	2061	9	9.961999272670115
62	1062	2062	9	29.368992599341077
63	1063	2063	9	10.293566947765658
64	1064	2064	9	11.34000039453278
