ind_ID	father_ID	mother_ID	Sex	Phenotype
1	1001	2001	9	9.4773005813552
2	1002	2002	9	12.566376872316976
3	1003	2003	9	11.861778085891203
4	1004	2004	9	10.289909631663244
5	1005	2005	9	10.338116205601958
6	1006	2006	9	9.923832135551088
7	1007	2007	9	10.055643831449055
8	1008	2008	9	11.079294208946147
9	1009	2009	9	8.457073956889737
10	1010	2010	9	9.531350524099478
11	1011	2011	9	10.762768294551076
12	1012	2012	9	10.80012783385813
13	1013	2013	9	10.166854562680802
14	1014	2014	9	7.899168674119464
15	1015	2015	9	10.563977019386206
16	1016	2016	9	12.40043643716331
17	1017	2017	9	8.718985020126508
18	1018	2018	9	10.384063577806492
19	1019	2019	9	10.331666698987
20	1020	2020	9	28.47295730069296
21	1021	2021	9	10.332240566231096
22	1022	2022	9	9.706066376404733
23	1023	2023	9	31.487452707072993
24	1024	2024	9	10.79654678336
25	1025	2025	9	11.029408996863694
26	1026	2026	9	9.720889956970439
27	1027	2027	9	9.487416567785846
28	1028	2028	9	31.305941390545996
29	1029	2029	9	10.827537352834597
30	1030	2030	9	10.777421136657805
31	1031	2031	9	9.272555211916963
32	1032	2032	9	8.291988902536938
33	1033	2033	9	10.417309924248118
34	1034	2034	9	9.875176098987176
35	1035	2035	9	10.119046940256334
36	1036	2036	9	11.213926817253654
37	1037	2037	9	10.852814862200095
38	1038	2038	9	10.059975499204679
39	1039	2039	9	11.41290724148001
40	1040	2040	9	10.225317589888917
41	1041	2041	9	29.36482173835072
42	1042	2042	9	9.592750208805409
43	1043	2043	9	8.468248658040995
44	1044	2044	9	29.126077445475435
45	1045	2045	9	9.547136351043564
46	1046	2046	9	10.156133615743851
47	1047	2047	9	9.013702819000384
48	1048	2048	9	30.553271147871506
49	1049	2049	9	19.90846014228478
50	1050	2050	9	9.434758230050921
51	1051	2051	9	10.120998379968775
52	1052	2052	9	9.041016623389202
53	1053	2053	9	8.696124448339324
54	1054	2054	9	11.523900169120735
55	1055	2055	9	10.871049015320478
56	1056	2056	9	10.437820798670705
57	1057	2057	9	10.494088150759751
58	1058	2058	9	11.0522134280125
59	1059	2059	9	10.555826448636369
60	1060	2060	9	29.129336493139537
61	1061	2061	9	8.88687080195589
62	1062	2062	9	10.40741107676131
63	1063	2063	9	10.244481594917975
64	1064	2064	9	9.409165018469348
65	1065	2065	9	31.603762318617544
66	1066	2066	9	31.662745434522147
67	1067	2067	9	9.132821098342202
68	1068	2068	9	11.221386644905186
69	1069	2069	9	9.966124356052237
70	1070	2070	9	10.067934930048343
71	1071	2071	9	9.858840262360646
72	1072	2072	9	8.334064423942333
73	1073	2073	9	9.962465983195528
74	1074	2074	9	10.04791682210367
75	1075	2075	9	9.940862365148364
76	1076	2076	9	10.464832114906754
77	1077	2077	9	8.790224827994784
78	1078	2078	9	10.318474075254924
79	1079	2079	9	8.491884238489002
80	1080	2080	9	11.340319148516157
81	1081	2081	9	12.368101686886058
82	1082	2082	9	9.197951028587537
83	1083	2083	9	10.40665444599081
84	1084	2084	9	10.674280721331844
85	1085	2085	9	9.808715133713422
86	1086	2086	9	9.955493285155232
87	1087	2087	9	9.401783207545368
88	1088	2088	9	9.119461469347126
89	1089	2089	9	9.054277308586673
90	1090	2090	9	9.926782548421652
91	1091	2091	9	10.575558566570301
92	1092	2092	9	9.981324568138348
93	1093	2093	9	8.549495645458395
94	1094	2094	9	31.817558345084212
95	1095	2095	9	8.978750593552059
96	1096	2096	9	29.251457887480075
97	1097	2097	9	11.431211477218667
