ind_ID	father_ID	mother_ID	Sex	Phenotype
1	1001	2001	9	10.433371847855277
2	1002	2002	9	10.371500798056548
3	1003	2003	9	9.755174019059435
4	1004	2004	9	9.731001746642676
5	1005	2005	9	11.091512901693044
6	1006	2006	9	10.209525298091927
7	1007	2007	9	10.413656724137294
8	1008	2008	9	8.97789359337273
9	1009	2009	9	9.69159079842074
10	1010	2010	9	9.56699309362092
11	1011	2011	9	11.805131316541114
12	1012	2012	9	8.40861900799921
13	1013	2013	9	10.08183431891299
14	1014	2014	9	9.857127991724305
15	1015	2015	9	10.203081687791066
16	1016	2016	9	9.219100311130111
17	1017	2017	9	10.976419661443675
18	1018	2018	9	10.7472618520598
19	1019	2019	9	10.356167586059287
20	1020	2020	9	9.922170451561133
21	1021	2021	9	10.392038468913206
22	1022	2022	9	9.914161330235535
23	1023	2023	9	9.274504708284203
24	1024	2024	9	8.979704893042992
25	1025	2025	9	10.920656501931054
26	1026	2026	9	10.81479738741855
27	1027	2027	9	9.22686997882459
28	1028	2028	9	9.330054508165246
29	1029	2029	9	10.009189727827527
30	1030	2030	9	10.753536526563469
31	1031	2031	9	10.649495542767697
32	1032	2032	9	9.456637777505389
33	1033	2033	9	10.302883620927258
34	1034	2034	9	10.198007336147949
35	1035	2035	9	8.51158292666625
36	1036	2036	9	7.661742085421911
37	1037	2037	9	9.669086002064677
38	1038	2038	9	9.735078878089572
39	1039	2039	9	10.643925502029632
40	1040	2040	9	8.494532019656681
41	1041	2041	9	10.114271572293699
42	1042	2042	9	9.855092763625924
43	1043	2043	9	9.811492336419473
44	1044	2044	9	8.755384455246997
45	1045	2045	9	10.457670051240797
46	1046	2046	9	8.440895952196685
47	1047	2047	9	10.047194661193323
48	1048	2048	9	9.8945148029983
49	1049	2049	9	11.748884923057103
50	1050	2050	9	9.715902191963051
51	1051	2051	9	8.873865350647268
52	1052	2052	9	9.582117807451983
53	1053	2053	9	9.537886585502893
54	1054	2054	9	9.170806981478373
55	1055	2055	9	10.240737266227017
